T1,H1,S1,G1,F1,L1,T2,H2,S2,G2,F2,L2,T3,H3,S3,G3,F3,L3,T4,H4,S4,G4,F4,L4,CLASS_LABEL
33.39,70.68,0.0,0.0,0.0,0.0,33.09,72.56,0.0,0.0,0.0,0.0,38.12,51.92,0.0,51.0,0.0,0.83,52.66,30.25,0.0,0.0,2926.0,3.33,1.0
33.39,70.69,0.0,0.0,0.0,0.0,33.08,72.63,0.0,0.0,0.0,0.0,38.07,52.06,0.0,64.0,0.0,0.83,52.84,29.97,0.0,0.0,3968.0,3.33,1.0
33.39,70.68,0.0,0.0,0.0,0.0,33.08,72.63,0.0,0.0,0.0,0.0,38.05,52.13,0.0,64.0,0.0,0.83,52.92,29.84,0.0,0.0,1082.0,2.5,1.0
33.39,70.67,0.0,0.0,0.0,0.0,33.08,72.63,0.0,0.0,0.0,0.0,38.02,52.19,0.0,64.0,0.0,0.83,53.01,29.71,0.0,0.0,2723.0,3.33,1.0
33.39,70.67,0.0,0.0,0.0,0.0,33.08,72.63,0.0,0.0,0.0,0.0,38.0,52.28,0.0,63.0,0.0,0.83,53.09,29.57,0.0,0.0,4003.0,4.17,1.0
33.39,70.66,0.0,0.0,0.0,0.0,33.08,72.62,0.0,0.0,0.0,0.0,37.97,52.34,0.0,64.0,0.0,0.83,53.18,29.45,0.0,0.0,2346.0,3.33,1.0
33.39,70.66,0.0,0.0,0.0,0.0,33.08,72.61,0.0,0.0,0.0,0.0,37.95,52.41,0.0,64.0,0.0,0.83,53.26,29.34,0.0,0.0,1603.0,2.5,1.0
33.39,70.67,0.0,0.0,0.0,0.0,33.08,72.6,0.0,0.0,0.0,0.0,37.92,52.48,0.0,63.0,0.0,0.83,53.34,29.23,0.0,0.0,3469.0,3.33,1.0
33.39,70.66,0.0,0.0,0.0,0.0,33.08,72.59,0.0,0.0,0.0,0.0,37.9,52.54,0.0,64.0,0.0,0.83,53.42,29.15,0.0,0.0,4020.0,4.17,1.0
33.39,70.65,0.0,0.0,0.0,0.0,33.08,72.59,0.0,0.0,0.0,0.0,37.87,52.6,0.0,63.0,0.0,0.83,53.5,29.03,0.0,0.0,3192.0,3.33,1.0
33.39,70.66,0.0,0.0,0.0,0.0,33.08,72.58,0.0,0.0,0.0,0.0,37.85,52.66,0.0,62.0,0.0,0.83,53.58,28.93,0.0,0.0,2682.0,3.33,1.0
33.38,70.65,0.0,0.0,0.0,0.0,33.08,72.57,0.0,0.0,0.0,0.0,37.82,52.75,0.0,62.0,0.0,0.83,53.66,28.83,0.0,0.0,4031.0,4.17,1.0
33.38,70.64,0.0,0.0,0.0,0.0,33.08,72.58,0.0,0.0,0.0,0.0,37.8,52.81,0.0,64.0,0.0,0.83,53.73,28.71,0.0,0.0,3964.0,3.33,1.0
33.38,70.64,0.0,0.0,0.0,0.0,33.07,72.61,0.0,0.0,0.0,0.0,37.77,52.88,0.0,59.0,0.0,0.83,53.81,28.61,0.0,0.0,2921.0,3.33,1.0
33.38,70.64,0.0,0.0,0.0,0.0,33.07,72.63,0.0,0.0,0.0,0.0,37.75,52.92,0.0,62.0,0.0,0.83,53.89,28.48,0.0,0.0,3465.0,3.33,1.0
33.45,70.57,0.0,0.0,0.0,0.0,33.06,72.39,0.0,0.0,0.0,0.0,37.06,54.68,0.0,58.0,0.0,0.83,53.54,27.38,0.0,0.0,0.0,0.83,1.0
33.46,70.57,0.0,0.0,0.0,0.0,33.06,72.37,0.0,0.0,0.0,0.0,37.04,54.74,0.0,53.0,0.0,0.83,53.43,27.44,0.0,0.0,328.0,0.0,1.0
33.47,70.58,0.0,0.0,0.0,0.0,33.07,72.35,0.0,0.0,0.0,0.0,37.02,54.79,0.0,50.0,0.0,0.83,53.33,27.49,0.0,0.0,1276.0,0.83,1.0
33.47,70.55,0.0,0.0,0.0,0.0,33.07,72.35,0.0,0.0,0.0,0.0,37.01,54.84,0.0,53.0,0.0,0.83,53.22,27.55,0.0,0.0,0.0,0.83,1.0
33.47,70.55,0.0,0.0,0.0,0.0,33.07,72.32,0.0,0.0,0.0,0.0,36.99,54.87,0.0,54.0,0.0,0.83,53.11,27.61,0.0,0.0,0.0,0.0,1.0
33.48,70.54,0.0,0.0,0.0,0.0,33.07,72.32,0.0,0.0,0.0,0.0,36.97,54.94,0.0,55.0,0.0,0.83,53.0,27.67,0.0,0.0,0.0,0.0,1.0
33.49,70.52,0.0,0.0,0.0,0.0,33.07,72.31,0.0,0.0,0.0,0.0,36.96,55.03,0.0,55.0,0.0,0.83,52.9,27.75,0.0,0.0,0.0,0.0,1.0
33.49,70.52,0.0,0.0,0.0,0.0,33.08,72.32,0.0,0.0,0.0,0.0,36.94,55.09,0.0,53.0,0.0,0.83,52.79,27.82,0.0,0.0,0.0,0.0,1.0
33.49,70.51,0.0,0.0,0.0,0.0,33.08,72.3,0.0,0.0,0.0,0.0,36.93,55.14,0.0,55.0,0.0,0.83,52.69,27.91,0.0,0.0,0.0,0.0,1.0
33.5,70.51,0.0,0.0,0.0,0.0,33.08,72.28,0.0,0.0,0.0,0.0,36.91,55.17,0.0,53.0,0.0,0.83,52.58,27.99,0.0,0.0,0.0,0.0,1.0
33.51,70.49,0.0,0.0,0.0,0.0,33.08,72.24,0.0,0.0,0.0,0.0,36.89,55.21,0.0,54.0,0.0,0.83,52.47,28.05,0.0,0.0,0.0,0.0,1.0
33.51,70.49,0.0,0.0,0.0,0.0,33.08,72.24,0.0,0.0,0.0,0.0,36.88,55.28,0.0,55.0,0.0,0.83,52.37,28.13,0.0,0.0,0.0,0.0,1.0
33.52,70.49,0.0,0.0,0.0,0.0,33.09,72.23,0.0,0.0,0.0,0.0,36.86,55.31,0.0,54.0,0.0,0.83,52.26,28.22,0.0,0.0,0.0,0.0,1.0
33.52,70.48,0.0,1.0,0.0,0.0,33.09,72.23,0.0,0.0,0.0,0.0,36.85,55.35,0.0,55.0,0.0,0.83,52.16,28.3,0.0,0.0,0.0,0.0,1.0
33.53,70.45,0.0,2.0,0.0,0.0,33.09,72.22,0.0,0.0,0.0,0.0,36.83,55.36,0.0,53.0,0.0,0.83,52.06,28.38,0.0,0.0,0.0,0.0,1.0
33.53,70.46,0.0,0.0,0.0,0.0,33.09,72.22,0.0,0.0,0.0,0.0,36.82,55.38,0.0,53.0,0.0,0.83,51.96,28.46,0.0,0.0,0.0,0.83,1.0
33.54,70.44,0.0,0.0,0.0,0.0,33.1,72.22,0.0,0.0,0.0,0.0,36.8,55.41,0.0,38.0,0.0,0.0,51.86,28.55,0.0,0.0,0.0,0.0,1.0
33.54,70.43,0.0,0.0,0.0,0.0,33.1,72.22,0.0,0.0,0.0,0.0,36.79,55.45,0.0,58.0,0.0,0.83,51.76,28.62,0.0,0.0,0.0,0.0,1.0
33.54,70.43,0.0,0.0,0.0,0.0,33.1,72.22,0.0,0.0,0.0,0.0,36.77,55.49,0.0,39.0,0.0,0.83,51.67,28.71,0.0,0.0,0.0,0.0,1.0
33.55,70.42,0.0,0.0,0.0,0.0,33.1,72.2,0.0,0.0,0.0,0.0,36.76,55.52,0.0,57.0,0.0,0.83,51.58,28.78,0.0,0.0,0.0,0.0,1.0
33.55,70.4,0.0,0.0,0.0,0.0,33.11,72.2,0.0,0.0,0.0,0.0,36.75,55.55,0.0,55.0,0.0,0.83,51.5,28.87,0.0,0.0,0.0,0.0,1.0
33.56,70.4,0.0,0.0,0.0,0.0,33.11,72.2,0.0,0.0,0.0,0.0,36.73,55.57,0.0,53.0,0.0,0.83,51.41,28.94,0.0,0.0,0.0,0.0,1.0
33.67,70.06,0.0,0.0,0.0,0.0,33.18,72.25,0.0,0.0,0.0,0.0,36.33,56.83,0.0,59.0,0.0,0.0,51.01,29.66,0.0,0.0,0.0,0.83,1.0
33.67,70.07,0.0,0.0,0.0,0.0,33.18,72.23,0.0,0.0,0.0,0.0,36.32,56.86,0.0,52.0,0.0,0.0,51.08,29.59,0.0,0.0,1481.0,1.67,1.0
33.67,70.05,0.0,0.0,0.0,0.0,33.19,72.23,0.0,0.0,0.0,0.0,36.31,56.92,0.0,54.0,0.0,0.0,51.16,29.52,0.0,0.0,1433.0,1.67,1.0
33.67,70.05,0.0,0.0,0.0,0.0,33.19,72.23,0.0,0.0,0.0,0.0,36.29,56.93,0.0,53.0,0.0,0.83,51.23,29.45,0.0,0.0,1008.0,1.67,1.0
33.68,70.03,0.0,0.0,0.0,0.0,33.19,72.23,0.0,0.0,0.0,0.0,36.28,56.97,0.0,53.0,0.0,0.0,51.32,29.35,0.0,0.0,1138.0,1.67,1.0
33.68,70.0,0.0,0.0,0.0,0.0,33.19,72.23,0.0,0.0,0.0,0.0,36.27,57.0,0.0,54.0,0.0,0.0,51.39,29.33,0.0,0.0,778.0,1.67,1.0
33.68,70.0,0.0,0.0,0.0,0.0,33.19,72.21,0.0,0.0,0.0,0.0,36.26,57.03,0.0,54.0,0.0,0.83,51.46,29.26,0.0,0.0,1084.0,1.67,1.0
33.68,70.0,0.0,0.0,0.0,0.0,33.19,72.21,0.0,0.0,0.0,0.0,36.25,57.03,0.0,54.0,0.0,0.0,51.52,29.54,0.0,0.0,1203.0,1.67,1.0
33.68,70.0,0.0,0.0,0.0,0.0,33.2,72.19,0.0,0.0,0.0,0.0,36.24,57.09,0.0,53.0,0.0,0.0,51.56,29.92,0.0,0.0,884.0,1.67,1.0
33.69,70.0,0.0,0.0,0.0,0.0,33.2,72.19,0.0,0.0,0.0,0.0,36.23,57.13,0.0,55.0,0.0,0.0,51.59,29.76,0.0,0.0,512.0,1.67,1.0
33.69,69.97,0.0,0.0,0.0,0.0,33.2,72.18,0.0,0.0,0.0,0.0,36.22,57.18,0.0,43.0,0.0,0.0,51.61,29.55,0.0,0.0,751.0,0.83,1.0
33.69,69.97,0.0,0.0,0.0,0.0,33.2,72.19,0.0,0.0,0.0,0.0,36.21,57.22,0.0,55.0,0.0,0.0,51.63,29.38,0.0,0.0,825.0,0.83,1.0
33.69,69.96,0.0,1.0,0.0,0.0,33.2,72.15,0.0,0.0,0.0,0.0,36.2,57.25,0.0,51.0,0.0,0.0,51.65,29.3,0.0,0.0,745.0,0.83,1.0
33.7,69.97,0.0,0.0,0.0,0.0,33.21,72.17,0.0,0.0,0.0,0.0,36.19,57.27,0.0,53.0,0.0,0.83,51.68,29.23,0.0,0.0,528.0,0.83,1.0
33.7,69.94,0.0,0.0,0.0,0.0,33.21,72.23,0.0,0.0,0.0,0.0,36.18,57.3,0.0,53.0,0.0,0.83,51.7,29.15,0.0,0.0,512.0,0.83,1.0
33.7,69.93,0.0,0.0,0.0,0.0,33.21,72.27,0.0,0.0,0.0,0.0,36.17,57.33,0.0,53.0,0.0,0.83,51.73,29.11,0.0,0.0,240.0,0.83,1.0
33.7,69.95,0.0,1.0,0.0,0.0,33.21,72.29,0.0,0.0,0.0,0.0,36.16,57.35,0.0,51.0,0.0,0.83,51.76,29.07,0.0,0.0,655.0,0.83,1.0
33.7,69.93,0.0,2.0,0.0,0.0,33.21,72.32,0.0,0.0,0.0,0.0,36.15,57.39,0.0,52.0,0.0,0.83,51.79,29.03,0.0,0.0,654.0,0.83,1.0
33.71,69.92,0.0,0.0,0.0,0.0,33.22,72.33,0.0,0.0,0.0,0.0,36.14,57.41,0.0,54.0,0.0,0.83,51.82,28.95,0.0,0.0,664.0,0.83,1.0
33.71,69.91,0.0,0.0,0.0,0.0,33.22,72.35,0.0,0.0,0.0,0.0,36.12,57.42,0.0,53.0,0.0,0.83,51.86,28.89,0.0,0.0,494.0,0.83,1.0
33.71,69.9,0.0,0.0,0.0,0.0,33.22,72.4,0.0,0.0,0.0,0.0,36.11,57.45,0.0,55.0,0.0,0.83,51.89,28.83,0.0,0.0,334.0,0.83,1.0
33.71,69.89,0.0,0.0,0.0,0.0,33.22,72.39,0.0,0.0,0.0,0.0,36.1,57.47,0.0,41.0,0.0,0.83,51.92,28.82,0.0,0.0,606.0,0.83,1.0
33.78,69.64,0.0,0.0,0.0,0.0,33.27,71.89,0.0,0.0,0.0,0.0,35.8,58.47,0.0,50.0,0.0,0.83,52.06,28.1,0.0,0.0,0.0,0.0,1.0
33.79,69.63,0.0,0.0,0.0,0.0,33.27,71.84,0.0,0.0,0.0,0.0,35.79,58.49,0.0,50.0,0.0,0.83,52.0,28.15,0.0,0.0,0.0,0.0,1.0
33.79,69.63,0.0,0.0,0.0,0.0,33.27,71.8,0.0,0.0,0.0,0.0,35.78,58.49,0.0,52.0,0.0,0.83,51.95,28.17,0.0,0.0,0.0,0.0,1.0
33.79,69.62,0.0,2.0,0.0,0.0,33.27,71.75,0.0,0.0,0.0,0.0,35.77,58.52,0.0,50.0,0.0,0.83,51.89,28.21,0.0,0.0,0.0,0.0,1.0
33.79,69.62,0.0,0.0,0.0,0.0,33.27,71.75,0.0,0.0,0.0,0.0,35.77,58.56,0.0,53.0,0.0,0.83,51.84,28.22,0.0,0.0,0.0,0.0,1.0
33.79,69.61,0.0,0.0,0.0,0.0,33.27,71.74,0.0,0.0,0.0,0.0,35.76,58.58,0.0,52.0,0.0,0.83,51.78,28.25,0.0,0.0,0.0,0.0,1.0
33.8,69.61,0.0,0.0,0.0,0.0,33.27,71.74,0.0,0.0,0.0,0.0,35.75,58.58,0.0,55.0,0.0,0.83,51.72,28.29,0.0,0.0,0.0,0.0,1.0
33.8,69.61,0.0,0.0,0.0,0.0,33.28,71.76,0.0,0.0,0.0,0.0,35.75,58.62,0.0,55.0,0.0,0.83,51.67,28.34,0.0,0.0,0.0,0.0,1.0
33.8,69.6,0.0,0.0,0.0,0.0,33.28,71.75,0.0,0.0,0.0,0.0,35.74,58.65,0.0,54.0,0.0,0.83,51.61,28.4,0.0,0.0,0.0,0.0,1.0
33.8,69.59,0.0,0.0,0.0,0.0,33.28,71.74,0.0,0.0,0.0,0.0,35.74,58.66,0.0,52.0,0.0,0.83,51.55,28.47,0.0,0.0,0.0,0.0,1.0
33.8,69.59,0.0,0.0,0.0,0.0,33.28,71.75,0.0,0.0,0.0,0.0,35.73,58.66,0.0,51.0,0.0,0.83,51.5,28.52,0.0,0.0,0.0,0.0,1.0
33.81,69.58,0.0,0.0,0.0,0.0,33.28,71.77,0.0,0.0,0.0,0.0,35.72,58.69,0.0,54.0,0.0,0.83,51.44,28.54,0.0,0.0,0.0,0.0,1.0
33.81,69.58,0.0,0.0,0.0,0.0,33.28,71.78,0.0,0.0,0.0,0.0,35.72,58.71,0.0,50.0,0.0,0.0,51.39,28.59,0.0,0.0,0.0,0.0,1.0
33.81,69.59,0.0,0.0,0.0,0.0,33.28,71.8,0.0,0.0,0.0,0.0,35.71,58.74,0.0,51.0,0.0,0.0,51.33,28.62,0.0,0.0,0.0,0.0,1.0
33.81,69.57,0.0,0.0,0.0,0.0,33.29,71.82,0.0,0.0,0.0,0.0,35.7,58.74,0.0,52.0,0.0,0.83,51.28,28.7,0.0,0.0,0.0,0.0,1.0
33.82,69.56,0.0,0.0,0.0,0.0,33.29,71.8,0.0,0.0,0.0,0.0,35.7,58.78,0.0,52.0,0.0,0.0,51.23,28.79,0.0,0.0,0.0,0.0,1.0
33.82,69.55,0.0,0.0,0.0,0.0,33.29,71.8,0.0,0.0,0.0,0.0,35.69,58.81,0.0,53.0,0.0,0.0,51.18,28.81,0.0,0.0,0.0,0.0,1.0
33.82,69.54,0.0,0.0,0.0,0.0,33.29,71.78,0.0,0.0,0.0,0.0,35.69,58.83,0.0,51.0,0.0,0.0,51.13,28.81,0.0,0.0,0.0,0.0,1.0
33.82,69.55,0.0,2.0,0.0,0.0,33.29,71.79,0.0,0.0,0.0,0.0,35.68,58.84,0.0,51.0,0.0,0.0,51.08,28.82,0.0,0.0,0.0,0.0,1.0
33.83,69.55,0.0,0.0,0.0,0.0,33.3,71.79,0.0,0.0,0.0,0.0,35.68,58.88,0.0,53.0,0.0,0.83,51.03,28.82,0.0,0.0,0.0,0.0,1.0
33.83,69.54,0.0,1.0,0.0,0.0,33.3,71.78,0.0,0.0,0.0,0.0,35.67,58.86,0.0,53.0,0.0,0.0,50.99,28.84,0.0,0.0,0.0,0.0,1.0
33.83,69.54,0.0,0.0,0.0,0.0,33.3,71.81,0.0,0.0,0.0,0.0,35.67,58.89,0.0,51.0,0.0,0.0,50.95,28.87,0.0,0.0,0.0,0.0,1.0
34.1,69.46,0.0,0.0,0.0,0.83,33.35,71.79,0.0,0.0,0.0,0.0,35.49,59.46,0.0,51.0,0.0,0.0,51.0,28.66,0.0,0.0,0.0,0.0,1.0
34.16,69.46,0.0,0.0,0.0,0.0,33.35,71.78,0.0,0.0,0.0,0.0,35.48,59.49,0.0,52.0,0.0,0.0,50.94,28.7,0.0,0.0,0.0,0.0,1.0
34.22,69.45,0.0,0.0,0.0,0.0,33.36,71.8,0.0,0.0,0.0,0.0,35.47,59.5,0.0,48.0,0.0,0.0,50.87,28.73,0.0,0.0,0.0,0.0,1.0
34.28,69.41,0.0,0.0,0.0,0.0,33.36,71.81,0.0,0.0,0.0,0.0,35.46,59.53,0.0,53.0,0.0,0.0,50.8,28.79,0.0,0.0,0.0,0.0,1.0
34.35,69.39,0.0,0.0,0.0,0.0,33.36,71.84,0.0,0.0,0.0,0.0,35.45,59.54,0.0,49.0,0.0,0.0,50.72,28.85,0.0,0.0,0.0,0.0,1.0
34.41,69.33,0.0,0.0,0.0,0.0,33.37,71.82,0.0,0.0,0.0,0.0,35.44,59.57,0.0,53.0,0.0,0.0,50.64,28.93,0.0,0.0,0.0,0.0,1.0
34.48,69.27,0.0,0.0,0.0,0.83,33.37,71.83,0.0,0.0,0.0,0.0,35.43,59.6,0.0,53.0,0.0,0.0,50.55,29.01,0.0,0.0,0.0,0.0,1.0
34.55,69.21,0.0,0.0,0.0,0.83,33.37,71.79,0.0,0.0,0.0,0.0,35.42,59.61,0.0,52.0,0.0,0.0,50.47,29.09,0.0,0.0,0.0,0.0,1.0
34.62,69.15,0.0,0.0,0.0,0.83,33.37,71.77,0.0,0.0,0.0,0.0,35.41,59.65,0.0,51.0,0.0,0.0,50.38,29.16,0.0,0.0,0.0,0.0,1.0
34.68,69.1,0.0,0.0,0.0,0.83,33.37,71.76,0.0,0.0,0.0,0.0,35.4,59.67,0.0,54.0,0.0,0.0,50.29,29.24,0.0,0.0,0.0,0.0,1.0
34.75,69.0,0.0,0.0,0.0,0.83,33.38,71.76,0.0,0.0,0.0,0.0,35.39,59.66,0.0,53.0,0.0,0.0,50.2,29.33,0.0,0.0,0.0,0.0,1.0
34.82,68.92,0.0,0.0,0.0,0.83,33.38,71.74,0.0,0.0,0.0,0.0,35.38,59.69,0.0,53.0,0.0,0.0,50.11,29.42,0.0,0.0,0.0,0.0,1.0
34.89,68.82,0.0,0.0,0.0,0.83,33.38,71.71,0.0,0.0,0.0,0.0,35.37,59.7,0.0,51.0,0.0,0.0,50.01,29.49,0.0,0.0,0.0,0.0,1.0
34.95,68.73,0.0,0.0,0.0,0.83,33.38,71.69,0.0,0.0,0.0,0.0,35.37,59.72,0.0,50.0,0.0,0.0,49.92,29.57,0.0,0.0,0.0,0.0,1.0
35.02,68.62,0.0,0.0,0.0,0.83,33.38,71.67,0.0,0.0,0.0,0.0,35.36,59.75,0.0,53.0,0.0,0.83,49.83,29.65,0.0,0.0,0.0,0.0,1.0
35.09,68.54,0.0,0.0,0.0,0.83,33.39,71.65,0.0,0.0,0.0,0.0,35.35,59.77,0.0,52.0,0.0,0.0,49.74,29.73,0.0,0.0,0.0,0.0,1.0
35.16,68.42,0.0,0.0,0.0,0.83,33.39,71.64,0.0,0.0,0.0,0.0,35.34,59.79,0.0,51.0,0.0,0.0,49.65,29.82,0.0,0.0,0.0,0.0,1.0
35.23,68.31,0.0,0.0,0.0,0.0,33.39,71.64,0.0,0.0,0.0,0.0,35.33,59.82,0.0,53.0,0.0,0.83,49.56,29.93,0.0,0.0,0.0,0.0,1.0
35.29,68.19,0.0,0.0,0.0,0.83,33.39,71.64,0.0,0.0,0.0,0.0,35.32,59.85,0.0,53.0,0.0,0.83,49.47,30.06,0.0,0.0,0.0,0.0,1.0
35.36,68.03,0.0,0.0,0.0,0.83,33.39,71.62,0.0,0.0,0.0,0.0,35.31,59.87,0.0,54.0,0.0,0.83,49.38,30.15,0.0,0.0,0.0,0.0,1.0
35.44,67.87,0.0,0.0,0.0,0.83,33.39,71.62,0.0,0.0,0.0,0.0,35.3,59.89,0.0,51.0,0.0,0.83,49.29,30.23,0.0,0.0,0.0,0.0,1.0
35.52,67.73,0.0,0.0,0.0,0.83,33.4,71.61,0.0,0.0,0.0,0.0,35.29,59.89,0.0,54.0,0.0,0.83,49.2,30.32,0.0,0.0,0.0,0.0,1.0
38.53,61.28,0.0,0.0,0.0,3.33,33.44,71.44,0.0,0.0,0.0,0.0,35.02,60.68,0.0,51.0,0.0,0.83,46.63,33.41,0.0,0.0,0.0,0.0,1.0
38.64,61.07,0.0,0.0,550.0,9.17,33.44,71.44,0.0,0.0,0.0,0.0,35.02,60.69,0.0,50.0,0.0,0.83,46.56,33.49,0.0,0.0,0.0,0.0,1.0
38.76,60.9,0.0,0.0,1294.0,5.83,33.45,71.4,0.0,0.0,0.0,0.0,35.01,60.69,0.0,39.0,0.0,0.83,46.5,33.59,0.0,0.0,0.0,0.0,1.0
38.89,60.72,0.0,0.0,1359.0,8.33,33.45,71.4,0.0,0.0,0.0,0.0,35.0,60.71,0.0,52.0,0.0,0.83,46.44,33.68,0.0,0.0,0.0,0.0,1.0
39.04,60.5,0.0,0.0,3888.0,4.17,33.45,71.4,0.0,0.0,0.0,0.0,35.0,60.73,0.0,48.0,0.0,0.83,46.38,33.77,0.0,0.0,0.0,0.0,1.0
39.18,60.24,0.0,0.0,0.0,5.0,33.45,71.4,0.0,0.0,0.0,0.0,34.99,60.75,0.0,52.0,0.0,0.83,46.32,33.85,0.0,0.0,0.0,0.0,1.0
39.34,59.99,0.0,0.0,463.0,4.17,33.45,71.41,0.0,0.0,0.0,0.0,34.98,60.76,0.0,52.0,0.0,0.83,46.26,33.93,0.0,0.0,0.0,0.0,1.0
39.49,59.68,0.0,0.0,1933.0,5.83,33.46,71.44,0.0,0.0,0.0,0.0,34.98,60.77,0.0,54.0,0.0,0.83,46.2,34.01,0.0,0.0,0.0,0.0,1.0
39.63,59.34,0.0,0.0,4008.0,3.33,33.46,71.44,0.0,0.0,0.0,0.0,34.97,60.8,0.0,51.0,0.0,0.83,46.14,34.1,0.0,0.0,0.0,0.0,1.0
39.76,59.02,0.0,0.0,303.0,3.33,33.46,71.44,0.0,0.0,0.0,0.0,34.96,60.82,0.0,49.0,0.0,0.83,46.08,34.19,0.0,0.0,0.0,0.0,1.0
39.88,58.71,0.0,0.0,1521.0,3.33,33.46,71.42,0.0,0.0,0.0,0.0,34.95,60.82,0.0,51.0,0.0,0.83,46.02,34.26,0.0,0.0,0.0,0.0,1.0
39.98,58.4,0.0,0.0,3764.0,2.5,33.46,71.42,0.0,0.0,0.0,0.0,34.94,60.85,0.0,54.0,0.0,0.83,45.97,34.37,0.0,0.0,0.0,0.0,1.0
40.08,58.09,0.0,0.0,0.0,3.33,33.47,71.4,0.0,0.0,0.0,0.0,34.94,60.89,0.0,50.0,0.0,0.83,45.91,34.43,0.0,0.0,0.0,0.0,1.0
40.18,57.82,0.0,0.0,2943.0,4.17,33.47,71.39,0.0,0.0,0.0,0.0,34.93,60.91,0.0,48.0,0.0,0.83,45.85,34.48,0.0,0.0,0.0,0.0,1.0
40.26,57.55,0.0,0.0,1856.0,2.5,33.47,71.38,0.0,0.0,0.0,0.0,34.92,60.95,0.0,50.0,0.0,0.83,45.79,34.53,0.0,0.0,0.0,0.0,1.0
40.34,57.3,0.0,0.0,1012.0,3.33,33.47,71.38,0.0,0.0,0.0,0.0,34.91,60.97,0.0,48.0,0.0,0.83,45.74,34.59,0.0,0.0,0.0,0.0,1.0
40.42,57.07,0.0,0.0,414.0,3.33,33.47,71.36,0.0,0.0,0.0,0.0,34.91,61.01,0.0,52.0,0.0,0.83,45.68,34.66,0.0,0.0,0.0,0.0,1.0
40.5,56.83,0.0,0.0,1059.0,4.17,33.47,71.36,0.0,0.0,0.0,0.0,34.9,61.05,0.0,50.0,0.0,0.83,45.63,34.77,0.0,0.0,0.0,0.0,1.0
40.57,56.6,0.0,0.0,303.0,3.33,33.48,71.36,0.0,0.0,0.0,0.0,34.9,61.08,0.0,49.0,0.0,0.83,45.57,34.84,0.0,0.0,0.0,0.0,1.0
40.64,56.37,0.0,0.0,2121.0,4.17,33.48,71.36,0.0,0.0,0.0,0.0,34.89,61.1,0.0,51.0,0.0,0.83,45.52,34.95,0.0,0.0,0.0,0.0,1.0
40.71,56.17,0.0,0.0,3326.0,5.83,33.48,71.36,0.0,0.0,0.0,0.0,34.88,61.13,0.0,50.0,0.0,0.83,45.46,35.04,0.0,0.0,0.0,0.0,1.0
40.79,55.95,0.0,0.0,1294.0,4.17,33.48,71.36,0.0,0.0,0.0,0.0,34.88,61.16,0.0,51.0,0.0,0.83,45.41,35.12,0.0,0.0,0.0,0.0,1.0
40.86,55.76,0.0,0.0,3986.0,4.17,33.48,71.36,0.0,0.0,0.0,0.0,34.87,61.19,0.0,51.0,0.0,0.83,45.36,35.2,0.0,0.0,0.0,0.0,1.0
42.59,50.59,0.0,0.0,3711.0,5.0,33.51,71.21,0.0,0.0,0.0,0.0,34.66,62.03,0.0,53.0,0.0,0.83,43.76,37.79,0.0,0.0,0.0,0.0,1.0
42.62,50.48,0.0,0.0,3708.0,4.17,33.51,71.23,0.0,0.0,0.0,0.0,34.65,62.06,0.0,53.0,0.0,0.83,43.72,37.9,0.0,0.0,0.0,0.0,1.0
42.66,50.39,0.0,0.0,3865.0,4.17,33.51,71.24,0.0,0.0,0.0,0.0,34.65,62.09,0.0,51.0,0.0,0.83,43.68,37.98,0.0,0.0,0.0,0.0,1.0
42.69,50.29,0.0,0.0,2735.0,4.17,33.51,71.26,0.0,0.0,0.0,0.0,34.64,62.14,0.0,51.0,0.0,0.83,43.64,38.05,0.0,0.0,0.0,0.0,1.0
42.73,50.16,0.0,0.0,2240.0,3.33,33.51,71.26,0.0,0.0,0.0,0.0,34.63,62.18,0.0,53.0,0.0,0.83,43.6,38.13,0.0,0.0,0.0,0.0,1.0
42.76,50.05,0.0,0.0,2094.0,3.33,33.51,71.21,0.0,0.0,0.0,0.0,34.63,62.23,0.0,51.0,0.0,0.83,43.56,38.21,0.0,0.0,0.0,0.0,1.0
42.8,49.95,0.0,0.0,2440.0,3.33,33.51,71.2,0.0,0.0,0.0,0.0,34.62,62.26,0.0,52.0,0.0,0.83,43.52,38.26,0.0,0.0,0.0,0.0,1.0
42.83,49.86,0.0,0.0,2703.0,2.5,33.51,71.16,0.0,0.0,0.0,0.0,34.61,62.28,0.0,51.0,0.0,0.83,43.48,38.33,0.0,0.0,0.0,0.0,1.0
42.86,49.76,0.0,0.0,1641.0,2.5,33.51,71.13,0.0,0.0,0.0,0.0,34.61,62.31,0.0,51.0,0.0,0.83,43.44,38.39,0.0,0.0,0.0,0.0,1.0
42.9,49.68,0.0,0.0,2633.0,2.5,33.51,71.05,0.0,0.0,0.0,0.0,34.6,62.34,0.0,51.0,0.0,0.83,43.4,38.45,0.0,0.0,0.0,0.0,1.0
42.93,49.58,0.0,0.0,3950.0,2.5,33.51,71.0,0.0,0.0,0.0,0.0,34.6,62.34,0.0,53.0,0.0,0.83,43.36,38.53,0.0,0.0,0.0,0.0,1.0
42.96,49.49,0.0,0.0,2428.0,2.5,33.51,70.96,0.0,0.0,0.0,0.0,34.59,62.34,0.0,51.0,0.0,0.83,43.32,38.6,0.0,0.0,0.0,0.0,1.0
